TYPE,COMPANY,ZONE,STATION,VOLTAGE,NAME,LONG NAME
LINE,AEP,AEP-AP,BROADFO2,138 KV,BRO-KEY1,BROADFO2-KEYWOOD  BRO-KEY1
LINE,AEP,AEP-AP,BROADFO2,138 KV,BRO-SAL1,BROADFO2-SALTVILL 1
LINE,AEP,AEP-AP,BROADFO2,138 KV,BRO-SAL2,BROADFO2-SALTVILL 2
LINE,AEP,AEP-AP,BROADFO2,138 KV,BRO-SMY1,BROADFO2-SMYTH
LINE,AEP,AEP-AP,BROADFO2,500 KV,BRO-SUL,BROADFOR-SULLIVAN TIE
LINE,AEP,AEP-AP,BROADFO2,765 KV,BRO-JAC1,BROADFO2-JACKSONS
LINE,AEP,AEP-AP,BROOKVI2,138 KV,BRO-MCC,BROOKVI2-MCCONVIL BRO-MCC
LINE,AEP,AEP-AP,BROOKVI2,138 KV,BRO-SLY1,BROOKVI2-SLYNCHBU
LINE,AEP,AEP-AP,BROWNSVI,69 KV,BRO-GAU1,BROWNSVI-GAULEYMT
LINE,AEP,AEP-AP,BRUES,138 KV,BRU-WBE1,BRUES-WBELLAI2
LINE,AEP,AEP-AP,BRUES,138 KV,BRU-WBE2,BRUES-WBELLAI2 BRU-WBE2
LINE,AEP,AEP-AP,BRUES,69 KV,BRU-FUL,BRUES-FULTONOP BRU-FUL
LINE,AEP,AEP-AP,BRUES,69 KV,BRU-GLE,BRUES-GLENNRUN BRU-GLE
LINE,AEP,AEP-AP,BRUES,69 KV,BRU-MOU1,BRUES   -MOUNDVIL BRU-MOU1
LINE,AEP,AEP-AP,BRUES,69 KV,BRU-MOU2,BRUES   -MOUNDVIL BRU-MOU2
LINE,AEP,AEP-AP,BRUSHTAV,138 KV,BRU-LYN,BRUSHTAV-LYNBROOK BRU-LYN
LINE,AEP,AEP-AP,BRUSHTAV,138 KV,BRU-NEW1,BRUSHTAV-NEWLONDO
LINE,AEP,AEP-AP,BUCK,13 KV,BUC-BYL1,BUCK-BYLLESBY 1
LINE,AEP,AEP-AP,BUCK,13 KV,BUC-BYL2,BUCK-BYLLESBY 2
LINE,AEP,AEP-AP,BUCKHORN,138 KV,BUC-TAZ1,BUCKHORN-TAZEWELL
LINE,AEP,AEP-AP,BUCKHRN,138 KV,BUC-HWB1,BUCKHRN-HWBUCKHO
LINE,AEP,AEP-AP,BUCKHRN,138 KV,BUC-WCO1,BUCKHRN-WCOSHOCT
LINE,AEP,AEP-AP,BULLITST,138 KV,BUL-CAP,BULLITST-CAPITOLH BUL-CAP
LINE,AEP,AEP-AP,BULLITST,138 KV,BUL-CHE,BULLITST-CHESTER2 BUL-CHE
LINE,AEP,AEP-AP,BULLITST,46 KV,BUL-CAP1,BULLITST-CAPITOLH BUL-CAP1
LINE,AEP,AEP-AP,BULLITST,46 KV,BUL-CAP2,BULLITST-CAPITOLH BUL-CAP2
LINE,AEP,AEP-AP,BULLITST,46 KV,BUL-WAS,BULLITST-WASHING2 BUL-WAS
LINE,AEP,AEP-AP,BURLING2,138 KV,BUR-CAT1,BURLING2-CATAWBA
LINE,AEP,AEP-AP,BURLING2,138 KV,BUR-CLO1,BURLING2-CLOVERD2
LINE,AEP,AEP-AP,BWAEP,69 KV,BWA-ELY,BWAEP-ELYNCHBU BWA-ELY
LINE,AEP,AEP-AP,BWAEP,69 KV,BWA-PEA,BWAEP-PEAKSVIE BWA-PEA
LINE,AEP,AEP-AP,BYLLESBY,69 KV,BYL-FRI1,BYLLESBY-FRIES
LINE,AEP,AEP-AP,BYLLESBY,69 KV,BYL-WOLF,BYLLESBY-WOLFGLAD BYL-WOLF
LINE,AEP,AEP-AP,BYLLESBY,69 KV,BYL-WYT1,BYLLESBY-WYTHE
LINE,AEP,AEP-AP,CABELL,138 KV,CAB-MIL1,CABELL-MILTON2
LINE,AEP,AEP-AP,CABINCRE,138 KV,CAB-CHE,CABINCRE-CHESTER2 CAB-CHE
LINE,AEP,AEP-AP,CABINCRE,138 KV,CAB-FIEL,CABINCRE-FIELDCRE CAB-FIEL
LINE,AEP,AEP-AP,CABINCRE,138 KV,CAB-KAN1,CABINCRE-KANAWHAR 1
LINE,AEP,AEP-AP,CABINCRE,138 KV,CAB-KAN2,CABINCRE-KANAWHAR 2
LINE,AEP,AEP-AP,CABINCRE,46 KV,CAB-LIQ1,CABINCRE-LIQUID
LINE,AEP,AEP-AP,CABINCRE,46 KV,CAB-LOND,CABINCRE-LONDON CAB-LOND
LINE,AEP,AEP-AP,CABINCRE,46 KV,CAB-MAR1,CABINCRE-MARMETSS
LINE,AEP,AEP-AP,CALIS,138 KV,CAL-WAR,CALIS-WARTONHI CAL-WAR
LINE,AEP,AEP-AP,CAMPBAVE,69 KV,CAM-HUN,CAMPBAVE-HUNTINCT CAM-HUN
LINE,AEP,AEP-AP,CAMPBAVE,69 KV,CAM-ROA,CAMPBAVE-ROANOKE CAM-ROA
LINE,AEP,AEP-AP,CANDLERS,138 KV,CAN-OPO1,CANDLERS-OPOSSUMC
LINE,AEP,AEP-AP,CANDLERS,138 KV,CAN-REDE,CANDLERS-REDEYE CAN-REDE
LINE,AEP,AEP-AP,CANDLERS,138 KV,CAN-RUS1,CANDLERS-RUSTBURG
LINE,AEP,AEP-AP,CANDLERS,138 KV,CAN-SMI1,CANDLERS-SMITHMOU
LINE,AEP,AEP-AP,CAPITOLH,138 KV,CAP-CHE1,CAPITOLH-CHEMICAL
LINE,AEP,AEP-AP,CAPITOLH,138 KV,CAP-COC,CAPITOLH-COCO CAP-COC TIE
LINE,AEP,AEP-AP,CAPITOLH,46 KV,CAP-WAS1,CAPITOLH-WASHING2
LINE,AEP,AEP-AP,CAPITOLH,69 KV,CAP-GREE,CAPITOLH-GREENB69 CAP-GREE
LINE,AEP,AEP-AP,CARBOND2,138 KV,CAR-KAN1,CARBOND2-KANAWHAR
LINE,AEP,AEP-AP,CARBOND2,46 KV,CAR-SMI1,CARBOND2-SMITHERS
LINE,AEP,AEP-AP,CARBOND2,69 KV,CAR-BRO1,CARBOND2-BROWNSVI
LINE,AEP,AEP-AP,CARSWELL,138 KV,CAR-CAR4,CARSWELL-CARSWELT
LINE,AEP,AEP-AP,CARSWELT,138 KV,CAR-CLA,CARSWELT-CLARKBRA CAR-CLA
LINE,AEP,AEP-AP,CATAWBA,138 KV,CAT-CLO1,CATAWBA-CLOVERD2
LINE,AEP,AEP-AP,CATAWBA,138 KV,CAT-IRON,CATAWBA-IRONTO CAT-IRON
LINE,AEP,AEP-AP,CATAWBA,138 KV,CAT-KIM1,CATAWBA-KIMBALLT
LINE,AEP,AEP-AP,CATAWBA,138 KV,CAT-WSA1,CATAWBA-WSALEM
LINE,AEP,AEP-AP,CATAWBA,69 KV,CAT-CLE1,CATAWBA-CLEVELAV
LINE,AEP,AEP-AP,CATAWBA,69 KV,CAT-MAS1,CATAWBA-MASONCRE
LINE,AEP,AEP-AP,CAVESPRI,138 KV,CAV-HAN1,CAVESPRI-HANCOCK
LINE,AEP,AEP-AP,CAVESPRI,138 KV,CAV-HAN2,CAVESPRI-HANCOCK  CAV-HAN2
LINE,AEP,AEP-AP,CAVESPRI,138 KV,CAV-STA1,CAVESPRI-STARKEY  CAV-STA1
LINE,AEP,AEP-AP,CAVESPRI,138 KV,CAV-SUN,CAVESPRI-SUNSCAPE CAV-SUN
LINE,AEP,AEP-AP,CDWD PJM,13.2 KV,CDW-CLD1,CDWD PJM-CLDRWOOD CDW-CLD1
LINE,AEP,AEP-AP,CDWD PJM,13.2 KV,CDW-CLD2,CDWD PJM-CLDRWOOD CDW-CLD2
LINE,AEP,AEP-AP,CDWD PJM,13.2 KV,CDW-CLD3,CDWD PJM-CLDRWOOD CDW-CLD3
LINE,AEP,AEP-AP,CELANESE,138 KV,CEL-PET1,CELANESE-PETERSMO
LINE,AEP,AEP-AP,CENTERVI,138 KV,CEN-COL1,CENTERVI-COLLEGEC
LINE,AEP,AEP-AP,CENTERVI,138 KV,CEN-MOD1,CENTERVI-MODOC
LINE,AEP,AEP-AP,CENTRVIL,138 KV,CEN-IVY,CENTRVL-IVYHILL CEN-IVY
LINE,AEP,AEP-AP,CENTRVIL,138 KV,CEN-LAK,CENTRVIL-LAKE FOREST
LINE,AEP,AEP-AP,CENTRVIL,138 KV,CEN-MOS1,CENTRVIL-MOSELEY
LINE,AEP,AEP-AP,CENTRVIL,138 KV,CEN-REU1,CENTRVIL-REUSENS
LINE,AEP,AEP-AP,CHAPMNSS,138 KV,CHA-HOPK,CHAPMNSS-HOPKINS CHA-HOPK
LINE,AEP,AEP-AP,CHAPMNSS,138 KV,CHA-NPOI,CHAPMNSS-NPOINTE CHA-NPOI
LINE,AEP,AEP-AP,CHAPMNSS,138 KV,CHA-SHAR,CHAPMNSS-SHARPLES CHA-SHAR
LINE,AEP,AEP-AP,CHAPMNSS,138 KV,CHA-STON,CHAPMNSS-STONEBRA CHA-STON
LINE,AEP,AEP-AP,CHAUNCEY,138 KV,CHA-CHA1,CHAUNCEY-CHAUNCYT
LINE,AEP,AEP-AP,CHAUNCYT,138 KV,CHA-LOG1,CHAUNCYT-LOGAN
LINE,AEP,AEP-AP,CHAUNCYT,138 KV,CHA-SPR1,CHAUNCYT-SPRIGG
LINE,AEP,AEP-AP,CHEMICAL,138 KV,CHE-DAL1,CHEMICAL-DALEWOOD
LINE,AEP,AEP-AP,CHEMICAL,138 KV,CHE-ORT1,CHEMICAL-ORTIN
LINE,AEP,AEP-AP,CHEMICAL,138 KV,CHE-TUR,CHEMICAL-TURNER CHE-TUR
LINE,AEP,AEP-AP,CHEMICAL,138 KV,CHE-UNI1,CHEMICAL-UNIONTAP
LINE,AEP,AEP-AP,CHEMICAL,46 KV,CHE-WAS1,CHEMICAL-WASHING2
LINE,AEP,AEP-AP,CHERRYCR,138 KV,CHE-CLIF,CHERRYCR-CLIFFTOP CHE-CLIF
LINE,AEP,AEP-AP,CHERRYCR,138 KV,CHE-PEM,CHERRYCR-PEMBERT2 CHE-PEM
LINE,AEP,AEP-AP,CHESTER2,138 KV,CHE-SOU,CHESTER2-SOUTHRID CHE-SOU
LINE,AEP,AEP-AP,CHESTER2,46 KV,CHE-KAN1,CHESTER2-KANACITY CHE-KAN1
LINE,AEP,AEP-AP,CINDEREL,138 KV,CIN-SPR1,CINDEREL-SPRIGG
LINE,AEP,AEP-AP,CLARKBRA,138 KV,CLA-HOR,CLARKBRA-HORSEPEN CLA-HOR
LINE,AEP,AEP-AP,CLAYPOOL,138 KV,CLA-RIC1,CLAYPOOL-RICHLAND
LINE,AEP,AEP-AP,CLAYTOR,138 KV,CLA-EDG1,CLAYTOR-EDGEMONT
LINE,AEP,AEP-AP,CLAYTOR,138 KV,CLA-HAZ1,CLAYTOR-HAZELHOL
LINE,AEP,AEP-AP,CLAYTOR,138 KV,CLA-MOR1,CLAYTOR-MORGANSC
LINE,AEP,AEP-AP,CLAYTOR,138 KV,CLA-NCL1,CLAYTOR-NCLAYTOR
LINE,AEP,AEP-AP,CLAYTOR,138 KV,CLA-SCH1,CLAYTOR-SCHRISTI
LINE,AEP,AEP-AP,CLAYTOR,138 KV,CLA-WUR1,CLAYTOR-WURNO
LINE,AEP,AEP-AP,CLEARBRO,138 KV,CLE-ROA1,CLEARBRO-ROANOKE
LINE,AEP,AEP-AP,CLENDENI,138 KV,CLE-FLA1,CLENDENI-FLATWOOD
LINE,AEP,AEP-AP,CLENDENI,138 KV,CLE-THO,CLENDENI-THOROFSS CLE-THO
LINE,AEP,AEP-AP,CLIFFORD,138 KV,CLI-COL1,CLIFFORD-COLLEEN
LINE,AEP,AEP-AP,CLIFFTOP,138 KV,CLI-GRA1,CLIFFTOP-GRANDVAP
LINE,AEP,AEP-AP,CLIFFVIE,69 KV,CLI-GAL1,CLIFFVIE-GALAX
LINE,AEP,AEP-AP,CLIFFVIE,69 KV,CLI-WYT1,CLIFFVIE-WYTHE
LINE,AEP,AEP-AP,CLINCHFI,138 KV,CLI-CLI2,CLINCHFI-CLINCHRI
LINE,AEP,AEP-AP,CLINCHFI,138 KV,CLI-FLE1,CLINCHFI-FLETCHER
LINE,AEP,AEP-AP,CLINCHFI,69 KV,CLI-TRA,CLINCHFI-TRAMMEL CLI-TRA
LINE,AEP,AEP-AP,CLINCHRI,138 KV,CLI-COP1,CLINCHRI-COPPERRI
LINE,AEP,AEP-AP,CLINCHRI,138 KV,CLI-FRE1,CLINCHRI-FREMONT
LINE,AEP,AEP-AP,CLINCHRI,138 KV,CLI-HAN1,CLINCHRI-HANSONVL CLI-HAN1
LINE,AEP,AEP-AP,CLINCHRI,138 KV,CLI-LEB1,CLINCHRI-LEBANON
LINE,AEP,AEP-AP,CLINCHRI,138 KV,CLI-SEX1,CLINCHRI-SEXTONSS
LINE,AEP,AEP-AP,CLINCHRI,138 KV,CLI-VIR1,CLINCHRI-VIRGINIA CLI-VIR1
LINE,AEP,AEP-AP,CLINCHRI,138 KV,CLI-VIR2,CLINCHRI-VIRGINIA CLI-VIR2
LINE,AEP,AEP-AP,CLOVERD2,138 KV,CLO-HUN1,CLOVERD2-HUNTINCT
LINE,AEP,AEP-AP,CLOVERD2,138 KV,CLO-LAK,CLOVERD2-LAKE FOREST
LINE,AEP,AEP-AP,CLOVERD2,138 KV,CLO-MTU,CLOVERD2-MTUNION CLO-MTU
LINE,AEP,AEP-AP,CLOVERD2,345 KV,CLO-MAT1,CLOVERD2-MATTFUN2
LINE,AEP,AEP-AP,CLOVERD2,500 KV,CLO-LEX,CLOVERDA-LEXINGTO 500KV
LINE,AEP,AEP-AP,CLOVERD2,69 KV,CLO-ING,CLOVERD2-INGERSOL CLO-ING
LINE,AEP,AEP-AP,CLOVERD2,69 KV,CLO-TRI,CLOVERD2-TRINTY CLO-TRI
LINE,AEP,AEP-AP,CLOVERD2,765 KV,CLO-JAC1,CLOVERD2-JACKSONS
LINE,AEP,AEP-AP,CLOVERD2,765 KV,CLO-JOS1,CLOVERD2-JOSHUAF2
LINE,AEP,AEP-AP,COALFORK,138 KV,COA-DAW,COALFORK-DAWES    COA-DAW
LINE,AEP,AEP-AP,COALFORK,138 KV,COA-TEN,COALFORK-TENMILE  COA-TEN
LINE,AEP,AEP-AP,COFFEE,138 KV,COF-IVY,COFFEE-IVYHILL COF-IVY
LINE,AEP,AEP-AP,COFFEE,138 KV,COF-REU1,COFFEE-REUSEN COF-REU1
LINE,AEP,AEP-AP,COLLEEN,138 KV,COL-SCO1,COLLEEN-SCOTTSVI
LINE,AEP,AEP-AP,COLLINS2,138 KV,COL-FIE1,COLLINS2-FIELDALE
LINE,AEP,AEP-AP,COLLINS2,138 KV,COL-MAR1,COLLINS2-MARTINSV
LINE,AEP,AEP-AP,COLUMGAS,69 KV,COL-LEA1,COLUMGAS-LEACH
LINE,AEP,AEP-AP,COLUMGAS,69 KV,COL-SNE1,COLUMGAS-SNEAL
LINE,AEP,AEP-AP,COMMONWC,138 KV,COM-FIEL,COMMONWC-FIELDALE COM-FIEL
LINE,AEP,AEP-AP,COMMONWC,138 KV,COM-SHEF,COMMONWC-SHEFFIEL COM-SHEF
LINE,AEP,AEP-AP,COPPERRI,138 KV,COP-HIL1,COPPERRI-HILL_AEP
LINE,AEP,AEP-AP,CORNINGG,69 KV,COR-SOL,CORNINGG-SOLITE COR-SOL
LINE,AEP,AEP-AP,CORNINGG,69 KV,COR-STA,CORNINGG-STATELAP COR-STA
LINE,AEP,AEP-AP,COTTAGEV,69 KV,COT-MIL1,COTTAGEV-MILLRUN
LINE,AEP,AEP-AP,COTTAGEV,69 KV,COT-RAC1,COTTAGEV-RACINE
LINE,AEP,AEP-AP,COUNTYLI,138 KV,COU-SAN,COUNTYLI-SANDHIL2 COU-SAN
LINE,AEP,AEP-AP,CRICKETT,138 KV,CRI-SAN,CRICKETT-SANDHIL2 CRI-SAN
LINE,AEP,AEP-AP,CRICKETT,138 KV,CRI-WAR,CRICKETT-WARTONHI CRI-WAR
LINE,AEP,AEP-AP,CROOKEDC,138 KV,CRO-POP,CROOKEDC-POPLARFO CRO-POP
LINE,AEP,AEP-AP,CROSSRO2,69 KV,CRO-HUN1,CROSSRO2-HUNTINCT
LINE,AEP,AEP-AP,CROSSRO2,69 KV,CRO-MAS1,CROSSRO2-MASONCRE
LINE,AEP,AEP-AP,CULLODE2,765 KV,CUL-BAK1,CULLODE2-BAKER
LINE,AEP,AEP-AP,CULLODE2,765 KV,CUL-GAV1,CULLODE2-GAVINAEP
LINE,AEP,AEP-AP,CULLODE2,765 KV,CUL-WYO1,CULLODE2-WYOMING2
LINE,AEP,AEP-AP,CUMBLAEP,34.5 KV,CUM-WKI,CUMBLAEP-WKINGSPO CUM-WKI
LINE,AEP,AEP-AP,CURRY,138 KV,CUR-MIL1,CURRY-MILTON2
LINE,AEP,AEP-AP,C_COL_IR,69 KV,C_C-GEO,C_COL_IR-GEORGEWA C_C-GEO
LINE,AEP,AEP-AP,C_COL_IR,69 KV,C_C-KAM,C_COL_IR-KAMMER2  C_C-KAM
LINE,AEP,AEP-AP,DANRIVRE,69 KV,DRR-EDA,DANRIVRE-EDANVILL DRR-EDA
LINE,AEP,AEP-AP,DANRIVRE,69 KV,DRR-FAL,DANRIVRE-FALLCREK DRR-FAL
LINE,AEP,AEP-AP,DANVILLE,138 KV,DAN-EDA1,DANVILLE-EDANVILL
LINE,AEP,AEP-AP,DANVILLE,69 KV,DAN-FAL,DANVILLE-FALLCREK DAN-FAL
LINE,AEP,AEP-AP,DARRAH,138 KV,DAR-EHUN,DARRAH-EHUNTING DAR-EHUN
LINE,AEP,AEP-AP,DARRAH,138 KV,DAR-EPR1,DARRAH-EPROCTOR
LINE,AEP,AEP-AP,DARRAH,138 KV,DAR-TRI1,DARRAH-TRISTATE
LINE,AEP,AEP-AP,DAWES,138 KV,DAW-KAN1,DAWES-KANAWHAR
LINE,AEP,AEP-AP,DAWKINS,138 KV,DAW-MIL,DAWKINS -MILANSS  DAW-MIL
LINE,AEP,AEP-AP,DICKENS,138 KV,DIC-SEX1,DICKENS-SEXTONSS
LINE,AEP,AEP-AP,DINGESS,138 KV,DIN-MUD1,DINGESS-MUDFORK
LINE,AEP,AEP-AP,DINGESS,138 KV,DIN-NEW1,DINGESS-NEWSOME
LINE,AEP,AEP-AP,DISMALRV,69 KV,DIS-GAR,DISMALRV-GARDENCR DIS-GAR
LINE,AEP,AEP-AP,DISMALRV,69 KV,DIS-HAL,DISMALRV-HALESBRA DIS-HAL
LINE,AEP,AEP-AP,DISMALRV,69 KV,DIS-TWE,DISMALRV-TWENTYMI DIS-TWE
LINE,AEP,AEP-AP,DUNNHOLL,46 KV,DUN-MON1,DUNNHOLL-MONTGOMR
LINE,AEP,AEP-AP,DUPNTAEP,69 KV,DUP-FIE,DUPNTAEP-FIELDALE DUP-FIE
LINE,AEP,AEP-AP,DUPNTAEP,69 KV,DUP-RIC,DUPNTAEP-RICHACRE DUP-RIC
LINE,AEP,AEP-AP,EAGLESPR,69 KV,EAG-EDA,EAGLESPR-EDANVILL EAG-EDA
LINE,AEP,AEP-AP,EAGLESPR,69 KV,EAG-USG,EAGLESPR-USGYPSUM EAG-USG
LINE,AEP,AEP-AP,EBASHAN,69 KV,EBA-GRAN,EBASHAN-GRANNYR EBA-GRAN
LINE,AEP,AEP-AP,EBASHAN,69 KV,EBA-RAVN,EBASHAN-RAVENSWO EBA-RAVN
LINE,AEP,AEP-AP,EBASHAN,69 KV,EBA-WBAS,EBASHAN-WBASHAN EBA-WBAS
LINE,AEP,AEP-AP,EDANVILL,138 KV,EDA-BAN1,EDANVILL-BANISTER
LINE,AEP,AEP-AP,EDANVILL,138 KV,EDA-EMO1,EDANVILL-EMONUMEN
LINE,AEP,AEP-AP,EDANVILL,230 KV,EDA-ROX1,EDANVILL-ROXBOR14 TIE
LINE,AEP,AEP-AP,EDANVILL,230 KV,EDA-YAN1,EDANVILL-YANCYTAP TIE
LINE,AEP,AEP-AP,EDENSRID,138 KV,EDE-IND1,EDENSRID-INDIANSP
LINE,AEP,AEP-AP,EDENSRID,138 KV,EDE-WKI1,EDENSRID-WKINGSPO
LINE,AEP,AEP-AP,EDGEMONT,138 KV,EDG-FAL1,EDGEMONT-FALLINGB
LINE,AEP,AEP-AP,EDGEMONT,138 KV,EDG-VIC1,EDGEMONT-VICKER
LINE,AEP,AEP-AP,EHUNTING,138 KV,EHU-NPR1,EHUNTING-NPROCTO2
LINE,AEP,AEP-AP,ELKGARD2,138 KV,ELK-LEB1,ELKGARD2-LEBANON
LINE,AEP,AEP-AP,ELKGARD2,138 KV,ELK-SAL1,ELKGARD2-SALTVILL
LINE,AEP,AEP-AP,ELMOSS,69 KV,ELM-GAU1,ELMOSS-GAULEYMT
LINE,AEP,AEP-AP,ELMOSS,69 KV,ELM-TOW1,ELMOSS-TOWER117
LINE,AEP,AEP-AP,ELYNCHBU,138 KV,ELY-JOS1,ELYNCHBU-JOSHUAF2
LINE,AEP,AEP-AP,ELYNCHBU,138 KV,ELY-OPO1,ELYNCHBU-OPOSSUMC
LINE,AEP,AEP-AP,ELYNN,138 KV,ELY-LAV1,ELYNN-LAVALETT
LINE,AEP,AEP-AP,ELYNN,138 KV,ELY-MID1,ELYNN-MIDKIFF
LINE,AEP,AEP-AP,ELYNN,138 KV,ELY-SHER,ELYNN-SHERIDAN ELY-SHER
LINE,AEP,AEP-AP,EMONUMEN,138 KV,EMO-RIG1,EMONUMEN-RIGIS
LINE,AEP,AEP-AP,ERIVERMO,138 KV,ERI-SBL1,ERIVERMO-SBLUEFIE
LINE,AEP,AEP-AP,ERIVERMO,138 KV,ERI-SPR1,ERIVERMO-SPRINCET
LINE,AEP,AEP-AP,FALLINGB,138 KV,FAL-MER,FALLING-MERRIMAC FAL-MER
LINE,AEP,AEP-AP,FALLINGB,138 KV,FAL-SHA1,FALLINGB-SHAWSVIL
LINE,AEP,AEP-AP,FIELDALE,138 KV,FIE-OAK1,FIELDALE-OAKLEVEL
LINE,AEP,AEP-AP,FIELDALE,138 KV,FIE-THO1,FIELDALE-THORNTON
LINE,AEP,AEP-AP,FIELDALE,138 KV,FIE-WBA1,FIELDALE-WBASSETT
LINE,AEP,AEP-AP,FIELDALE,34 KV,FIE-ROS1,FIELDALE-ROSELAWN
LINE,AEP,AEP-AP,FIELDALE,69 KV,FIE-STA,FIELDALE-STANLYTN FIE-STA
LINE,AEP,AEP-AP,FIELDALE,69 KV,FIE-STU,FIELDALE-STUARTAP FIE-STU
LINE,AEP,AEP-AP,FIELDCRE,138 KV,FIE-HERN,FIELDCRE-HERNSHAW FIE-HERN
LINE,AEP,AEP-AP,FLETCHER,138 KV,FLE-SKE1,FLETCHER-SKEGGSBR
LINE,AEP,AEP-AP,FLOYD,138 KV,FLO-PHI1,FLOYD-PHILPOTT
LINE,AEP,AEP-AP,FLOYD,69 KV,FLO-WOO,FLOYD-WOOLWINE FLO-WOO
LINE,AEP,AEP-AP,FOREST2,138 KV,FOR-NEW1,FOREST2-NEWLONDO
LINE,AEP,AEP-AP,FORTROBI,138 KV,FOR-NAG1,FORTROBI-NAGELAEP
LINE,AEP,AEP-AP,FORTROBI,138 KV,FOR-WOL1,FORTROBI-WOLFHILL
LINE,AEP,AEP-AP,FORTROBI,34.5 KV,FTR-KYL,FORTROBI-KYLEHILL FTR-KYL
LINE,AEP,AEP-AP,FORTROBI,34.5 KV,FTR-ROT,FORTROBI-ROTHERWD FTR-ROT
LINE,AEP,AEP-AP,FORTROBI,69 KV,FOR-WEB,FORTROBI-WEBERCTY FOR-WEB
LINE,AEP,AEP-AP,FRANKLI2,138 KV,FRA-THO1,FRANKLI2-THORNTON
LINE,AEP,AEP-AP,FRANKST,34 KV,FRA-MOR1,FRANKST-MORRISNO
LINE,AEP,AEP-AP,FRANKST,34 KV,FRA-ROS1,FRANKST-ROSELAWN
LINE,AEP,AEP-AP,FREMONT,69 KV,FRE-HAY,FREMONT-HAYSI FRE-HAY
LINE,AEP,AEP-AP,FREMONT,69 KV,FRE-LIC,FREMONT -LICKFORK FRE-LIC
LINE,AEP,AEP-AP,FREMONT,69 KV,FRE-TRA,FREMONT-TRAMMEL FRE-TRA
LINE,AEP,AEP-AP,FRIES,69 KV,FRI-GAL1,FRIES-GALAX
LINE,AEP,AEP-AP,FTHENRY,138 KV,FTH-SAN,FTHENRY -SANDHIL2 FTH-SAN
LINE,AEP,AEP-AP,GALAX,69 KV,GAL-JUB1,GALAX-JUBALEAR
LINE,AEP,AEP-AP,GALAX,69 KV,GAL-WOLF,GALAX-WOLFGLAD GAL-WOLF
LINE,AEP,AEP-AP,GARDENCR,138 KV,GAR-HAL1,GARDENCR-HALESBRA
LINE,AEP,AEP-AP,GARDENCR,138 KV,GAR-SKE1,GARDENCR-SKEGGSBR
LINE,AEP,AEP-AP,GARDENCR,69 KV,GAR-WHE,GARDENCR-WHETSTNE GAR-WHE
LINE,AEP,AEP-AP,GARRISON,138 KV,GAR-KAN,GARRISON-KANAWHAR GAR-KAN
LINE,AEP,AEP-AP,GARRISON,138 KV,GAR-ROC,GARRISON-ROCKHOUS GAR-ROC
LINE,AEP,AEP-AP,GARY,138 KV,GAR-JIM,GARY-JIMBRANC GAR-JIM
LINE,AEP,AEP-AP,GARY,138 KV,GAR-THO,GARY-THORPE GAR-THO
LINE,AEP,AEP-AP,GATECITY,69 KV,GAT-HIL,GATECITY-HILL_AEP GAT-HIL
LINE,AEP,AEP-AP,GATECITY,69 KV,GAT-MOC,GATECITY-MOCCASIN GAT-MOC
LINE,AEP,AEP-AP,GEORGEST,138 KV,GEO-LYN,GEORGEST-LYNBROOK GEO-LYN
LINE,AEP,AEP-AP,GEORGEST,138 KV,GEO-SLY,GEORGEST-SLYNCHBU GEO-SLY
LINE,AEP,AEP-AP,GLENLYN,138 KV,GLE-KIM1,GLENLYN-KIMBALLT
LINE,AEP,AEP-AP,GLENLYN,138 KV,GLE-PET1,GLENLYN-PETERSMO
LINE,AEP,AEP-AP,GLENLYN,138 KV,GLE1-PRO,GLENLYN -PROGRESS GLE1-PRO
LINE,AEP,AEP-AP,GOMINGO,138 KV,GOM-JOS1,GOMINGO-JOSHUAF2
LINE,AEP,AEP-AP,GOMINGO,138 KV,GOM-MON1,GOMINGO-MONEL
LINE,AEP,AEP-AP,GOODYEAR,69 KV,GOO-RIG,GOODYEAR-RIGIS GOO-RIG
LINE,AEP,AEP-AP,GOODYEAR,69 KV,GOO-STA,GOODYEAR-STATELAP GOO-STA
LINE,AEP,AEP-AP,GOODYEAR,69 KV,GOO-USG,GOODYEAR-USGYPSUM GOO-USG
LINE,AEP,AEP-AP,GRANDVAP,138 KV,GRA-HIN1,GRANDVAP-HINTON
LINE,AEP,AEP-AP,GRANNYR,69 KV,GRA-RAVN,GRANNYR-RAVENSWO GRA-RAVN
LINE,AEP,AEP-AP,GRANTBRA,138 KV,GRA-PIG1,GRANTBRA-PIGEONCR
LINE,AEP,AEP-AP,GRASSYCR,138 KV,GRA-KEE1,GRASSYCR-KEENMOUN
LINE,AEP,AEP-AP,GRASSYHI,138 KV,GRA-OAK1,GRASSYHI-OAKLEVEL
LINE,AEP,AEP-AP,GRASSYHI,138 KV,GRA-ROA1,GRASSYHI-ROANOKE
LINE,AEP,AEP-AP,GRASSYHI,138 KV,GRA-TAN1,GRASSYHI-TANKHILL
LINE,AEP,AEP-AP,GRAVESMI,138 KV,GRA-MCC1,GRAVESMI-MCCONVIL GRA-MCC1
LINE,AEP,AEP-AP,GRAVESMI,138 KV,GRA-REU1,GRAVESMI-REUSENS
LINE,AEP,AEP-AP,GREENBRI,138 KV,GRE-RON1,GREENBRI-RONCEVER
LINE,AEP,AEP-AP,GRUNDY,69 KV,GRU-HAY,GRUNDY-HAYSI GRU-HAY
